Omega,alpha,delta,np,nu,gamma,psi_scalar,gy,by,tauc,kappa
1.65,0.5849147187345561,0.0428656339645385,0.018433206603301652,0.34313771431170137,0.19076038019009506,1.0191345672836418,0.16810874045342425,0.2947088044022011,0.19,0.3584749374687344
1.65,0.546340903590595,0.0428656339645385,0.017376498249124562,0.36302765928418756,0.1938039019509755,1.0404952476238118,0.16795503713000465,0.32923776888444223,0.19,0.3853161580790395
1.65,0.5582270210477458,0.0428656339645385,0.0169256128064032,0.3266833052890082,0.17624512256128064,1.04879939969985,0.16269496783964504,0.27973311655827915,0.19,0.3549229614807404
1.65,0.5328849215636318,0.0428656339645385,0.017113626813406703,0.3804946473236619,0.16947373686843423,0.996623311655828,0.17405193562564872,0.27339724862431214,0.19,0.33112106053026513
1.65,0.5305861913006922,0.0428656339645385,0.01751576788394197,0.3525402337532403,0.1715447723861931,1.0386443221610806,0.1582375714604767,0.2729728364182091,0.19,0.3697167583791896
1.65,0.5234096675529786,0.0428656339645385,0.018424502251125564,0.37564873345763794,0.1677448724362181,1.030040020010005,0.15927933843032063,0.3144136568284142,0.19,0.34119109554777394
1.65,0.5743741994801016,0.0428656339645385,0.015818419209604802,0.3783248351448452,0.19072436218109057,0.9680590295147573,0.1861774200287504,0.3332090545272637,0.19,0.3973635817908955
1.65,0.5545826925821099,0.0428656339645385,0.018337458729364684,0.3347477738869435,0.18434917458729366,1.0287893946973488,0.16059435575291053,0.32411450725362684,0.19,0.3685449724862431
1.65,0.5793080595566548,0.0428656339645385,0.01796665332666333,0.33398833962435764,0.18719459729864935,0.9695097548774387,0.18016591226833942,0.2896158579289645,0.19,0.38784282141070536
1.65,0.5734210674198583,0.0428656339645385,0.01597335667833917,0.3620512438037201,0.1744262131065533,0.985167583791896,0.17224165203870678,0.3105333166583292,0.19,0.3881723861930966
1.65,0.529801259015786,0.0428656339645385,0.016354607303651826,0.3846896175360408,0.16419709854927464,1.0271885942971486,0.15635897528534826,0.29031310655327663,0.19,0.39893816908454227
1.65,0.5494245661384407,0.0428656339645385,0.017406093046523262,0.3297210423393515,0.18807703851925964,0.9521010505252626,0.17142190098046894,0.28888829414707357,0.19,0.37319549774887445
1.65,0.5995480991888785,0.0428656339645385,0.018737858929464734,0.39242861430715364,0.16479139569784892,0.9673586793396698,0.15396803469882117,0.30431870935467736,0.19,0.40091555777888943
1.65,0.5165134767641599,0.0428656339645385,0.01828871435717859,0.3633531311110101,0.16662831415707854,0.9534517258629315,0.1604748087235842,0.27767168584292146,0.19,0.3619536768384192
1.65,0.5611985504120335,0.0428656339645385,0.01901639819909955,0.39047578334621863,0.16941970985492746,1.037343671835918,0.18334244761901114,0.3012568784392196,0.19,0.3905159579789895
1.65,0.5081595545890869,0.0428656339645385,0.015707003501750874,0.39127138114511806,0.16760080040020012,0.9797648824412206,0.18214697732574758,0.2954060530265133,0.19,0.3941777888944472
1.65,0.5697767389542225,0.0428656339645385,0.01724245122561281,0.32567072627222704,0.19194897448724363,1.033391695847924,0.17801406574046505,0.30810810405202604,0.19,0.38579219609804905
1.65,0.529464859465112,0.0428656339645385,0.017322531265632816,0.3342776479148666,0.18305252626313157,1.040695347673837,0.1871167181163146,0.28309809904952477,0.19,0.35902421210605306
1.65,0.5948945720712204,0.0428656339645385,0.017614997498749375,0.35514400836782034,0.17219309654827414,1.0493496748374187,0.1822323680609807,0.3164750875437719,0.19,0.3548497248624312
1.65,0.5799247920662239,0.0428656339645385,0.01868911455727864,0.35058740279230527,0.18674437218609305,0.990920460230115,0.18450376161818144,0.2797937468734367,0.19,0.333647723861931
1.65,0.5161210106217068,0.0428656339645385,0.017702041020510255,0.3819411887762063,0.17035617808904452,1.0268384192096047,0.18414512053020238,0.3153837418709355,0.19,0.3640775387693847
1.65,0.5876059151399488,0.0428656339645385,0.016161370685342673,0.3748892991950521,0.17565082541270635,0.9592046023011506,0.17567435959507782,0.30901755877938974,0.19,0.38637808904452225
1.65,0.5970811691506019,0.0428656339645385,0.0172616008004002,0.38573836008913553,0.19304752376188095,0.9791145572786393,0.18067825667973808,0.3222652826413207,0.19,0.39512986493246627
1.65,0.5534052941547506,0.0428656339645385,0.017336458229114556,0.3353625540042749,0.16515157578789394,1.0021260630315159,0.1599453861651389,0.3285102051025513,0.19,0.34723311655827915
1.65,0.554975158724563,0.0428656339645385,0.017097958979489746,0.39380282868707084,0.18976988494247124,0.9747623811905952,0.16764763048316544,0.2735488244122061,0.19,0.4022338169084542
1.65,0.597361502109497,0.0428656339645385,0.017710745372686344,0.3735874118877621,0.18049524762381192,0.9580540270135067,0.18546013785279228,0.32841925962981494,0.19,0.38238669334667336
1.65,0.5189804068024365,0.0428656339645385,0.017038769384692346,0.3857021965528219,0.18087343671835918,1.015982991495748,0.18014883412129282,0.27933901950975487,0.19,0.3952031015507754
1.65,0.6082944875064047,0.0428656339645385,0.018685632816408206,0.3366644413115649,0.17026613306653327,0.9719609804902452,0.16170443531094097,0.2916166583291646,0.19,0.40062261130565285
1.65,0.5444346394701085,0.0428656339645385,0.01856377188594297,0.32700877711583065,0.16434117058529266,0.998024012006003,0.18230068064916718,0.3288133566783392,0.19,0.3902230115057529
1.65,0.5137101471752092,0.0428656339645385,0.01696913456728364,0.3293594069762154,0.16394497248624312,0.9692596298149074,0.15757152372565844,0.3182030515257629,0.19,0.33419699849924966
1.65,0.5137662137669883,0.0428656339645385,0.018126813406703354,0.3960811314748284,0.17793796898449227,1.0138819409704853,0.18457207420636793,0.30568289144572286,0.19,0.3496133066533267
1.65,0.5540220266643198,0.0428656339645385,0.018985062531265633,0.3398829960434763,0.1754167083541771,0.9774637318659329,0.1770576895058542,0.29631550775387694,0.19,0.3403854927463732
1.65,0.5457241710810258,0.0428656339645385,0.018447133566783392,0.3585795443176134,0.18568184092046025,0.979264632316158,0.16807458415933102,0.31183686843421715,0.19,0.3964847423711856
1.65,0.6085748204652998,0.0428656339645385,0.01675326663331666,0.35593960616671977,0.16540370185092546,0.9766133066533267,0.17451304559590752,0.2858870935467734,0.19,0.34463321660830415
1.65,0.5166816765394969,0.0428656339645385,0.015672186093046523,0.38385785620082774,0.18294447223611807,0.996823411705853,0.18004636523901307,0.31223096548274143,0.19,0.3870372186093047
1.65,0.6104810845857862,0.0428656339645385,0.01617703851925963,0.3333012324343991,0.1716168084042021,0.9890695347673837,0.17155852615684192,0.2818551775887944,0.19,0.35254277138569284
1.65,0.6058275574681281,0.0428656339645385,0.0189223911955978,0.39597264086588757,0.16300850425212607,0.9681590795397699,0.15869868143073548,0.28822136068034016,0.19,0.3478922461230616
1.65,0.5924837086247229,0.0428656339645385,0.016521730865432717,0.3359773341216063,0.16414307153576788,1.0348924462231115,0.172549058685546,0.3016206603301651,0.19,0.38707383691845926
1.65,0.6040334265311996,0.0428656339645385,0.016798529264632316,0.36700564827868487,0.17842421210605303,1.0300900450225112,0.181856648825955,0.3091691345672837,0.19,0.3328055027513757
1.65,0.5183636742928673,0.0428656339645385,0.016365052526263132,0.34979180499340584,0.16497148574287143,1.0182341170585292,0.15678592896151383,0.2926170585292647,0.19,0.3801895947973987
1.65,0.5130934146656401,0.0428656339645385,0.016248414207103552,0.3316015462276593,0.1849974987493747,1.0497498749374687,0.17815069091683802,0.3119581290645323,0.19,0.3328421210605303
1.65,0.5326045886047367,0.0428656339645385,0.018974617308654327,0.37391288371458464,0.18541170585292646,0.9893696848424212,0.1790729108573556,0.331723611805903,0.19,0.33027883941970987
1.65,0.5493124329548826,0.0428656339645385,0.019026843421710855,0.38751037336850247,0.18793296648324162,1.0347423711855928,0.16660586351332152,0.305955727863932,0.19,0.37791925962981493
1.65,0.5359125175196985,0.0428656339645385,0.01634416208104052,0.3323971440265588,0.19402001000500252,1.0062781390695348,0.17917537973963535,0.30665297648824413,0.19,0.36455357678839423
1.65,0.5258765975912552,0.0428656339645385,0.01903206603301651,0.38320691254718275,0.19335367683841923,1.043096548274137,0.1686893974530094,0.27312441220610306,0.19,0.3594270135067534
1.65,0.6026878283285033,0.0428656339645385,0.017594107053526764,0.34469274637318664,0.19706353176588295,1.0489494747373687,0.1750253900073062,0.28612961480740373,0.19,0.3456219109554778
1.65,0.5770093292937153,0.0428656339645385,0.017935317658829414,0.33134840147346406,0.17981090545272638,1.02783891945973,0.17628917288875623,0.3118974987493747,0.19,0.36283251625812907
1.65,0.5820553225538264,0.0428656339645385,0.01630934467233617,0.34476507344581386,0.18602401200600302,1.0102301150575288,0.16742561457155936,0.30083246623311655,0.19,0.35755947973986996
1.65,0.5998284321477736,0.0428656339645385,0.01722678339169585,0.38859527945791084,0.17377788894447224,1.0397448724362182,0.17866303532823669,0.2779748374187094,0.19,0.3407150575287644
1.65,0.5651792784283435,0.0428656339645385,0.016711485742871436,0.37456382736822963,0.16680840420210105,0.9773136568284142,0.18609202929351729,0.3309051025512757,0.19,0.3448895447723862
1.65,0.5246991991638958,0.0428656339645385,0.016894277138569284,0.3831707490108691,0.1786583291645823,1.043896948474237,0.17125111951000271,0.3319964482241121,0.19,0.3590974487243622
1.65,0.5176908751915191,0.0428656339645385,0.01611958979489745,0.3720323798262768,0.16673636818409204,1.0044772386193097,0.15362647175788874,0.2963458229114557,0.19,0.35115127563781895
1.65,0.584522252592103,0.0428656339645385,0.017141480740370186,0.3538421210605303,0.18760880440220112,1.002176088044022,0.15565877125643676,0.27764137068534267,0.19,0.38557248624312157
1.65,0.5486396338535345,0.0428656339645385,0.016131775887943973,0.34628394197098555,0.18325062531265635,1.0336418209104552,0.1556758494034834,0.30489469734867436,0.19,0.3917243621810906
1.65,0.5277828617117416,0.0428656339645385,0.01841927963981991,0.3364112965573696,0.17258929464732367,0.9867183591795898,0.1689114133646155,0.3036820910455228,0.19,0.39820580290145074
1.65,0.5156164112956957,0.0428656339645385,0.017876128064032017,0.3398468325071627,0.1930295147573787,0.9916708354177088,0.15671761637332735,0.2881607303651826,0.19,0.3745869934967484
1.65,0.5666930764063768,0.0428656339645385,0.01755406703351676,0.36078552003274367,0.16581790895447723,0.9740120060030015,0.16597397207259648,0.33142046023011507,0.19,0.3823500750375188
1.65,0.6131722809911788,0.0428656339645385,0.015868904452226114,0.3449458911273819,0.19411005502751377,1.0255377688844423,0.17799698759341842,0.3206282641320661,0.19,0.3642972486243122
1.65,0.6105371511775651,0.0428656339645385,0.017950985492746374,0.3727194870162354,0.18535767883941973,0.9875687843921961,0.1629511400453444,0.33154172086043027,0.19,0.3493935967983992
1.65,0.5243067330214427,0.0428656339645385,0.018998989494747376,0.3879081722679522,0.18949974987493748,1.037143571785893,0.17835562868139748,0.32747948974487245,0.19,0.3812149074537269
1.65,0.6128919480322838,0.0428656339645385,0.01830438219109555,0.3888845877484197,0.18226013006503253,1.0112306153076538,0.16440278254430726,0.2735185092546273,0.19,0.3794938469234618
1.65,0.5543584262149939,0.0428656339645385,0.01619270635317659,0.3296125517304107,0.19083241620810407,0.9610055027513756,0.16539331507301133,0.298467883941971,0.19,0.37209694847423713
1.65,0.5454999047139097,0.0428656339645385,0.017608034017008504,0.37402137432352545,0.19627113556778392,0.9609054527263632,0.1682282874827506,0.31283726863431716,0.19,0.365176088044022
1.65,0.538043048007301,0.0428656339645385,0.01775078539269635,0.35901350675337673,0.16245022511255627,0.9682091045522762,0.17671612656492178,0.27624687343671833,0.19,0.3621733866933467
1.65,0.5658520775296916,0.0428656339645385,0.017205892946473237,0.3258153804174815,0.18063931965982993,0.9508504252126062,0.17854348829891034,0.27376103051525763,0.19,0.33774897448724367
1.65,0.5408463775962516,0.0428656339645385,0.017456578289144573,0.3884506253126564,0.17900050025012507,1.0200350175087545,0.1708583221279304,0.30977543771885946,0.19,0.3563510755377689
1.65,0.5373141823141738,0.0428656339645385,0.015860200100050025,0.3779993633180227,0.17426413206603303,1.0224362181090545,0.16371965666244237,0.28591740870435217,0.19,0.38560910455227615
1.65,0.5817189230031523,0.0428656339645385,0.01677937968984492,0.3413657010323344,0.1777398699349675,0.988919459729865,0.16300237448648425,0.2896461730865433,0.19,0.37747983991996
1.65,0.6156952776212344,0.0428656339645385,0.016466023011505754,0.3540952658147256,0.16868134067033516,1.003576788394197,0.16313899966285722,0.2858567783891946,0.19,0.401647923961981
1.65,0.5565450232943754,0.0428656339645385,0.01729815907953977,0.3859553413070172,0.1956048024012006,1.037543771885943,0.16448817327954038,0.2981647323661831,0.19,0.33481950975487745
1.65,0.6068928227119293,0.0428656339645385,0.01662096048024012,0.33265028878075403,0.182224112056028,0.9869184592296147,0.16054312131177068,0.29061625812906455,0.19,0.33687013506753377
1.65,0.5092808864246672,0.0428656339645385,0.016316308154077037,0.394345281731775,0.18382691345672836,1.0261880940470236,0.17893628568098263,0.30835062531265633,0.19,0.38092196098049025
1.65,0.5544705593985519,0.0428656339645385,0.017592366183091547,0.35131067351857753,0.16855527763881942,0.9849174587293646,0.15945011990078686,0.29698244122061035,0.19,0.335295547773887
1.65,0.6114902832378084,0.0428656339645385,0.017214597298649326,0.39564716903906505,0.19738769384692348,0.9909704852426213,0.17309555939103788,0.32014322161080544,0.19,0.387440020010005
1.65,0.5216155366160501,0.0428656339645385,0.017722931465732866,0.389137732502615,0.17782991495747874,1.0347923961980992,0.16365134407425588,0.2781567283641821,0.19,0.3939946973486743
1.65,0.5377627150484059,0.0428656339645385,0.01568089044522261,0.36928395106644235,0.16205402701350677,1.0483991995997999,0.17575975033031094,0.29798284142071035,0.19,0.3850598299149575
1.65,0.5162892103970439,0.0428656339645385,0.018882351175587793,0.3855937059438811,0.17723561780890446,0.9677088544272135,0.16749392715974587,0.3133829414707354,0.19,0.39414117058529263
1.65,0.5982585675779613,0.0428656339645385,0.016166593296648324,0.35590344263040613,0.16554777388694347,0.9665082541270635,0.15663222563809423,0.2803697348674337,0.19,0.39897478739369685
1.65,0.5527885616451815,0.0428656339645385,0.018111145572786393,0.36194275319477925,0.17964882441220612,0.9578039019509754,0.17751879947611302,0.2943147073536769,0.19,0.36678729364682344
1.65,0.5485835672617555,0.0428656339645385,0.0173503851925963,0.3847981081449816,0.1703741870935468,1.0103301650825414,0.1575544455786118,0.2948300650325163,0.19,0.3328787393696849
1.65,0.6059957572434651,0.0428656339645385,0.015787083541770885,0.34317387784801495,0.1948304152076038,0.9556528264132066,0.17876550421051643,0.2976796898449225,0.19,0.3597565782891446
1.65,0.5432572410427492,0.0428656339645385,0.01747398699349675,0.39289874027923055,0.16698849424712356,0.966808404202101,0.1788167386516563,0.2824008504252126,0.19,0.3297661830915458
1.65,0.5839055200825338,0.0428656339645385,0.01772119059529765,0.3360134976579199,0.1956768384192096,1.0252376188094048,0.15562461496234353,0.3160809904952476,0.19,0.39238349174587295
1.65,0.5437618403687603,0.0428656339645385,0.01594898449224612,0.3890654054299878,0.16931165582791396,1.0139319659829915,0.15951843248897335,0.28800915457728865,0.19,0.36905762881440723
1.65,0.5835691205318598,0.0428656339645385,0.01688209104552276,0.34057010323343495,0.18020710355177588,0.98911955977989,0.17823608165207114,0.273275987993997,0.19,0.3827894947473737
1.65,0.5849707853263351,0.0428656339645385,0.01669407703851926,0.35854338078129977,0.197639819909955,1.036393196598299,0.16430031366202752,0.2873422211105553,0.19,0.37601510755377693
